ID,name,full_name,club,club_logo,special,age,league,birth_date,height_cm,weight_kg,body_type,real_face,flag,nationality,photo,eur_value,eur_wage,eur_release_clause,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,rs,rw,rf,ram,rcm,rm,rdm,rcb,rb,rwb,st,lw,cf,cam,cm,lm,cdm,cb,lb,lwb,ls,lf,lam,lcm,ldm,lcb,gk,1_on_1_rush_trait,acrobatic_clearance_trait,argues_with_officials_trait,avoids_using_weaker_foot_trait,backs_into_player_trait,bicycle_kicks_trait,cautious_with_crosses_trait,chip_shot_trait,chipped_penalty_trait,comes_for_crosses_trait,corner_specialist_trait,diver_trait,dives_into_tackles_trait,diving_header_trait,driven_pass_trait,early_crosser_trait,fan's_favourite_trait,fancy_flicks_trait,finesse_shot_trait,flair_trait,flair_passes_trait,gk_flat_kick_trait,gk_long_throw_trait,gk_up_for_corners_trait,giant_throw_in_trait,inflexible_trait,injury_free_trait,injury_prone_trait,leadership_trait,long_passer_trait,long_shot_taker_trait,long_throw_in_trait,one_club_player_trait,outside_foot_shot_trait,playmaker_trait,power_free_kick_trait,power_header_trait,puncher_trait,rushes_out_of_goal_trait,saves_with_feet_trait,second_wind_trait,selfish_trait,skilled_dribbling_trait,stutter_penalty_trait,swerve_pass_trait,takes_finesse_free_kicks_trait,target_forward_trait,team_player_trait,technical_dribbler_trait,tries_to_beat_defensive_line_trait,poacher_speciality,speedster_speciality,aerial_threat_speciality,dribbler_speciality,playmaker_speciality,engine_speciality,distance_shooter_speciality,crosser_speciality,free_kick_specialist_speciality,tackling_speciality,tactician_speciality,acrobat_speciality,strength_speciality,clinical_finisher_speciality,prefers_rs,prefers_rw,prefers_rf,prefers_ram,prefers_rcm,prefers_rm,prefers_rdm,prefers_rcb,prefers_rb,prefers_rwb,prefers_st,prefers_lw,prefers_cf,prefers_cam,prefers_cm,prefers_lm,prefers_cdm,prefers_cb,prefers_lb,prefers_lwb,prefers_ls,prefers_lf,prefers_lam,prefers_lcm,prefers_ldm,prefers_lcb,prefers_gk
49369,Fernando Torres,Fernando José Torres Sanz,Atlético Madrid,https://cdn.sofifa.org/18/teams/240.png,1884,33,Spanish Primera División,1984-03-20,186.0,78.0,Normal,True,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/49369.png,11000000.0,68000.0,22600000.0,81,81,76,78,71,79,25,69,3,3,4,Medium,Medium,Right,68,77,77,79,81,82,80,63,51,81,74,77,74,73,54,83,75,61,76,73,62,20,82,76,74,69,17,22,18,14,13,8,9,10,79.0,77.0,79.0,77.0,68.0,75.0,50.0,45.0,49.0,53.0,79.0,77.0,79.0,77.0,68.0,75.0,50.0,45.0,49.0,53.0,79.0,79.0,77.0,68.0,50.0,45.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9676,S. Eto'o,Samuel Eto'o,Antalyaspor,https://cdn.sofifa.org/18/teams/741.png,2029,36,Turkish Süper Lig,1981-03-10,179.0,75.0,Lean,True,https://cdn.sofifa.org/flags/103@3x.png,Cameroon,https://cdn.sofifa.org/18/players/9676.png,6500000.0,22000.0,13000000.0,81,81,74,83,74,79,37,71,3,4,3,Medium,Low,Right,69,85,75,76,80,80,78,72,71,78,73,75,78,77,74,85,89,65,70,75,75,39,83,75,85,84,20,39,35,7,10,11,13,12,79.0,78.0,79.0,78.0,72.0,76.0,58.0,53.0,56.0,58.0,79.0,78.0,79.0,78.0,72.0,76.0,58.0,53.0,56.0,58.0,79.0,79.0,78.0,72.0,58.0,53.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
223848,S. Milinković-Savić,Sergej Milinković-Savić,Lazio,https://cdn.sofifa.org/18/teams/46.png,2093,22,Italian Serie A,1995-02-27,191.0,76.0,Normal,False,https://cdn.sofifa.org/flags/51@3x.png,Serbia,https://cdn.sofifa.org/18/players/223848.png,20000000.0,52000.0,38000000.0,80,86,71,71,73,79,73,83,2,3,4,High,Medium,Right,56,69,86,79,68,81,72,66,77,84,68,73,66,77,59,83,85,85,86,72,73,78,79,77,38,76,67,73,69,7,10,7,16,7,78.0,75.0,78.0,77.0,79.0,76.0,77.0,76.0,74.0,74.0,78.0,75.0,78.0,77.0,79.0,76.0,77.0,76.0,74.0,74.0,78.0,78.0,77.0,79.0,77.0,76.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
216393,Y. Tielemans,Youri Tielemans,AS Monaco,https://cdn.sofifa.org/18/teams/69.png,2099,20,French Ligue 1,1997-05-07,176.0,72.0,Normal,False,https://cdn.sofifa.org/flags/7@3x.png,Belgium,https://cdn.sofifa.org/18/players/216393.png,23500000.0,35000.0,49400000.0,80,90,53,79,80,77,68,71,2,3,5,Medium,Medium,Right,76,73,57,80,78,76,84,74,81,81,52,53,67,76,76,88,65,73,71,88,70,72,74,83,76,81,64,72,69,6,8,10,14,12,73.0,74.0,75.0,77.0,79.0,74.0,75.0,69.0,70.0,72.0,73.0,74.0,75.0,77.0,79.0,74.0,75.0,69.0,70.0,72.0,73.0,75.0,77.0,79.0,75.0,69.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
215792,Jemerson,Jemerson de Jesus Nascimento,AS Monaco,https://cdn.sofifa.org/18/teams/69.png,1700,24,French Ligue 1,1992-08-24,184.0,77.0,Lean,False,https://cdn.sofifa.org/flags/54@3x.png,Brazil,https://cdn.sofifa.org/18/players/215792.png,17500000.0,35000.0,36800000.0,80,86,63,35,51,59,81,75,2,2,2,Medium,Medium,Right,30,28,79,70,46,54,26,26,60,63,64,63,63,82,58,45,84,67,78,35,76,82,26,46,54,76,79,82,80,7,15,9,13,10,53.0,52.0,52.0,55.0,61.0,54.0,73.0,79.0,71.0,68.0,53.0,52.0,52.0,55.0,61.0,54.0,73.0,79.0,71.0,68.0,53.0,52.0,55.0,61.0,73.0,79.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
214997,A. Correa,Ángel Correa,Atlético Madrid,https://cdn.sofifa.org/18/teams/240.png,1979,22,Spanish Primera División,1995-03-09,173.0,69.0,Normal,False,https://cdn.sofifa.org/flags/52@3x.png,Argentina,https://cdn.sofifa.org/18/players/214997.png,21000000.0,60000.0,47300000.0,80,87,82,80,66,86,49,59,1,4,4,Medium,Low,Right,64,82,65,68,79,87,82,65,56,85,85,79,87,82,83,80,52,67,62,83,41,45,79,69,55,71,46,51,44,13,10,9,8,16,79.0,80.0,80.0,78.0,71.0,77.0,59.0,55.0,62.0,64.0,79.0,80.0,80.0,78.0,71.0,77.0,59.0,55.0,62.0,64.0,79.0,80.0,78.0,71.0,59.0,55.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
213296,N. Bentaleb,Nabil Bentaleb,FC Schalke 04,https://cdn.sofifa.org/18/teams/34.png,2071,22,German Bundesliga,1994-11-24,187.0,78.0,Lean,True,https://cdn.sofifa.org/flags/97@3x.png,Algeria,https://cdn.sofifa.org/18/players/213296.png,19500000.0,42000.0,34600000.0,80,85,67,71,77,81,70,72,2,4,3,Medium,Medium,Left,65,62,51,86,67,84,69,62,76,81,66,68,76,78,72,84,54,77,71,80,74,78,68,82,78,80,70,73,60,9,10,16,9,15,71.0,75.0,76.0,78.0,79.0,76.0,77.0,70.0,71.0,74.0,71.0,75.0,76.0,78.0,79.0,76.0,77.0,70.0,71.0,74.0,71.0,76.0,78.0,79.0,77.0,70.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
212831,Alisson,Alisson Ramses Becker,Roma,https://cdn.sofifa.org/18/teams/52.png,1194,24,Italian Serie A,1992-10-02,191.0,91.0,Normal,False,https://cdn.sofifa.org/flags/54@3x.png,Brazil,https://cdn.sofifa.org/18/players/212831.png,14000000.0,45000.0,24900000.0,80,84,75,76,70,86,39,78,1,1,2,Medium,Medium,Right,17,13,19,27,20,16,19,18,20,21,44,35,30,82,37,21,52,32,78,14,27,11,13,65,23,62,20,19,16,75,76,70,78,86,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
212462,Alex Telles,Alex Nicolao Telles,FC Porto,https://cdn.sofifa.org/18/teams/236.png,2159,24,Portuguese Primeira Liga,1992-12-15,181.0,71.0,Lean,True,https://cdn.sofifa.org/flags/54@3x.png,Brazil,https://cdn.sofifa.org/18/players/212462.png,16000000.0,15000.0,33200000.000000004,80,84,83,62,77,78,75,74,3,3,2,High,Medium,Left,85,52,67,76,66,79,85,77,81,78,82,84,78,80,70,75,81,89,64,67,78,76,73,67,63,76,75,77,76,13,8,12,11,14,71.0,75.0,73.0,74.0,76.0,77.0,77.0,75.0,79.0,80.0,71.0,75.0,73.0,74.0,76.0,77.0,77.0,75.0,79.0,80.0,71.0,73.0,74.0,76.0,77.0,75.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
212194,J. Brandt,Julian Brandt,Bayer 04 Leverkusen,https://cdn.sofifa.org/18/teams/32.png,1847,21,German Bundesliga,1996-05-02,183.0,82.0,Normal,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/212194.png,22000000.0,49000.0,41800000.0,80,88,81,73,76,84,26,61,2,4,4,Medium,Medium,Right,74,74,42,81,66,87,69,52,68,83,79,83,81,78,75,77,63,68,65,73,42,29,77,83,54,59,25,20,24,11,16,11,8,9,74.0,80.0,79.0,80.0,73.0,79.0,54.0,42.0,52.0,58.0,74.0,80.0,79.0,80.0,73.0,79.0,54.0,42.0,52.0,58.0,74.0,79.0,80.0,73.0,54.0,42.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
211748,K. Demirbay,Kerem Demirbay,TSG 1899 Hoffenheim,https://cdn.sofifa.org/18/teams/10029.png,2054,23,German Bundesliga,1993-07-03,182.0,72.0,Lean,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/211748.png,19500000.0,40000.0,34600000.0,80,84,68,73,79,82,53,71,2,4,4,High,Medium,Left,72,72,46,82,59,82,82,80,79,84,67,68,78,81,77,75,72,75,69,75,69,57,78,81,68,75,46,59,53,14,15,11,14,14,73.0,78.0,78.0,79.0,78.0,78.0,69.0,61.0,65.0,68.0,73.0,78.0,78.0,79.0,78.0,78.0,69.0,61.0,65.0,68.0,73.0,78.0,79.0,78.0,69.0,61.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
211320,D. Rugani,Daniele Rugani,Juventus,https://cdn.sofifa.org/18/teams/45.png,1691,22,Italian Serie A,1994-07-29,190.0,82.0,Lean,False,https://cdn.sofifa.org/flags/27@3x.png,Italy,https://cdn.sofifa.org/18/players/211320.png,19000000.0,88000.0,35200000.0,80,88,61,39,53,64,83,75,1,2,3,Low,Medium,Right,40,33,80,65,35,64,45,25,59,65,54,66,59,74,53,58,81,68,80,39,70,84,28,50,36,70,84,84,82,5,10,5,5,5,55.0,54.0,55.0,56.0,61.0,56.0,73.0,79.0,72.0,70.0,55.0,54.0,55.0,56.0,61.0,56.0,73.0,79.0,72.0,70.0,55.0,55.0,56.0,61.0,73.0,79.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
210896,M. Sanson,Morgan Sanson,Olympique de Marseille,https://cdn.sofifa.org/18/teams/219.png,2180,22,French Ligue 1,1994-08-18,180.0,73.0,Lean,False,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/210896.png,20000000.0,34000.0,42000000.0,80,86,76,75,80,80,74,77,2,3,4,Medium,Medium,Right,79,75,69,82,70,81,75,70,80,80,77,75,83,79,69,79,75,79,76,72,76,80,74,80,68,77,73,72,76,6,16,16,9,9,76.0,78.0,78.0,79.0,79.0,79.0,78.0,75.0,77.0,78.0,76.0,78.0,78.0,79.0,79.0,79.0,78.0,75.0,77.0,78.0,76.0,78.0,79.0,79.0,78.0,75.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
210617,Samu Castillejo,Samuel Castillejo Azuaga,Villarreal CF,https://cdn.sofifa.org/18/teams/483.png,1896,22,Spanish Primera División,1995-01-18,182.0,67.0,Lean,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/210617.png,20000000.0,36000.0,43500000.0,80,85,86,67,79,82,37,48,2,4,2,Medium,High,Left,82,69,43,79,58,83,75,72,76,81,86,86,84,79,78,69,63,57,41,59,48,52,81,80,59,70,22,43,25,13,16,15,8,14,71.0,80.0,78.0,79.0,74.0,79.0,59.0,46.0,58.0,62.0,71.0,80.0,78.0,79.0,74.0,79.0,59.0,46.0,58.0,62.0,71.0,78.0,79.0,74.0,59.0,46.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
210406,P. Zieliński,Piotr Zieliński,Napoli,https://cdn.sofifa.org/18/teams/48.png,2037,23,Italian Serie A,1994-05-20,180.0,75.0,Lean,False,https://cdn.sofifa.org/flags/37@3x.png,Poland,https://cdn.sofifa.org/18/players/210406.png,20500000.0,64000.0,39000000.0,80,87,83,69,79,83,62,60,3,4,5,Medium,Medium,Right,77,64,52,81,70,84,80,65,77,84,82,83,77,76,76,76,54,75,54,75,56,70,75,82,51,74,48,72,71,12,9,12,11,6,72.0,79.0,78.0,79.0,79.0,79.0,72.0,64.0,73.0,75.0,72.0,79.0,78.0,79.0,79.0,79.0,72.0,64.0,73.0,75.0,72.0,78.0,79.0,79.0,72.0,64.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
210243,Ricardo Pereira,Ricardo D. Barbosa Pereira,FC Porto,https://cdn.sofifa.org/18/teams/236.png,2120,23,Portuguese Primeira Liga,1993-10-06,175.0,70.0,Lean,False,https://cdn.sofifa.org/flags/38@3x.png,Portugal,https://cdn.sofifa.org/18/players/210243.png,17000000.0,15000.0,37400000.0,80,86,88,62,77,81,77,70,3,3,4,High,High,Right,80,60,64,80,53,83,76,42,78,78,89,88,84,80,78,67,76,82,62,62,75,79,78,75,53,81,78,80,75,16,12,15,11,11,72.0,78.0,76.0,78.0,78.0,80.0,78.0,75.0,79.0,80.0,72.0,78.0,76.0,78.0,78.0,80.0,78.0,75.0,79.0,80.0,72.0,76.0,78.0,78.0,78.0,75.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
210035,Grimaldo,Alejandro Grimaldo García,SL Benfica,https://cdn.sofifa.org/18/teams/234.png,2092,21,Portuguese Primeira Liga,1995-09-20,171.0,69.0,Normal,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/210035.png,17500000.0,12000.0,38500000.0,80,87,86,60,72,82,75,72,3,3,2,High,Medium,Left,78,50,64,75,58,82,77,80,68,81,87,86,82,82,81,73,64,88,67,67,65,78,71,60,51,77,74,76,77,7,13,10,7,13,70.0,75.0,74.0,73.0,74.0,77.0,75.0,74.0,79.0,80.0,70.0,75.0,74.0,73.0,74.0,77.0,75.0,74.0,79.0,80.0,70.0,74.0,73.0,74.0,75.0,74.0,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
209297,Fred,Frederico R. de Paula Santos,Shakhtar Donetsk,https://cdn.sofifa.org/18/teams/101059.png,2123,24,Ukrainian Premier League,1993-03-05,169.0,64.0,Normal,False,https://cdn.sofifa.org/flags/54@3x.png,Brazil,https://cdn.sofifa.org/18/players/209297.png,19500000.0,1000.0,42400000.0,80,85,82,70,76,82,71,63,1,3,4,High,High,Left,67,71,55,85,64,79,70,59,77,84,80,84,84,82,87,69,84,88,45,74,73,69,69,76,65,79,75,75,69,7,16,15,11,15,72.0,78.0,77.0,79.0,79.0,79.0,76.0,70.0,76.0,77.0,72.0,78.0,77.0,79.0,79.0,79.0,76.0,70.0,76.0,77.0,72.0,77.0,79.0,79.0,76.0,70.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
