IncidentDateTime,City,IncidentState,Country,Shape,DurationSeconds,Comments
2008-02-06 22:00:00.000,encinal,tx,us,sphere,900.00,Flaming sphereical object hovering and disappearing as jets neared its postion like a cat and mouse game.
2008-02-06 22:00:00.000,gulfport,ms,us,circle,300.00,Circular shaped object in Gulfport&#44 MS.  Appeared to have bright white lights around the 3 sides we could see.
2008-02-06 22:45:00.000,philadelphia,pa,us,light,1.20,Large green light traveling at rapid speed across the sky over Philadelphia&#44 PA.
2008-02-06 23:00:00.000,san jose,ca,us,unknown,480.00,Possible Explanations For Roaring Noises?
2008-02-06 23:00:00.000,san jose,ca,us,unknown,480.00,Roaring noise over house that started and stopped suddenly four times&#44 appearing to originate from different directions.
2009-02-06 10:00:00.000,kansas city,mo,us,teardrop,10.00,On 2/6/9 I saw a very fast moving black object with a rounded front and small tail in the sky. It disappeared behind a cloud.
2009-02-06 12:03:00.000,new york city (brooklyn),ny,us,fireball,3.00,Possibility of it being a meteor.
2009-02-06 14:00:00.000,gurnee,il,us,,300.00,HELP HAS ANYONE IN CHICAGO HEARD THIS LOUD AIRCRAFT FLYING OVER  EARLY IN THE MORNING.
2009-02-06 19:00:00.000,oakville,mo,us,triangle,60.00,I seen a large craft hovering still about 1&#44000 feet away with 3 lights in the form of a wide obtuse triangle.
2009-02-06 19:20:00.000,reston,va,us,light,300.00,Three light beams orbiting and revolving symmetrically. These beams initially looked like they had a ground object source but later we
2009-02-06 19:30:00.000,north bergen,nj,us,light,5.00,white and green lite hovering 20 or 30 feet over head. then ziipped away and disapeared after 3 or 5 seconds
2009-02-06 19:30:00.000,stephenville,tx,us,unknown,120.00,3 amber light horizantal shap then turned to 6 lights all amber in color
2009-02-06 21:00:00.000,lincoln,ne,us,light,1800.00,A light stretching out and then retracting disappears suddenly.
2009-02-06 21:00:00.000,maysville,nc,us,fireball,60.00,Moving bright light over Maysville
2009-02-06 22:00:00.000,powder springs,ga,us,triangle,600.00,I was in the car with my mom&#44 I saw something in the sky. It was triangular in shape&#44 and it had about 10 lights.
2009-02-06 00:00:00.000,newark,oh,us,light,7200.00,2 hovering bright lights in the sky&#44 disappearing and reappearing in diff. loc.  ((NUFORC Note:  Possible sighting of stars??  PD))
2006-03-13 21:00:00.000,leon,ks,us,light,600.00,Lights&#44 starting from one &#44 going to three&#44 whole event 5-6 minutes. Clear nite E. of Wichita Kansas
2006-03-13 21:30:00.000,los banos,ca,us,teardrop,3.00,large bluish-green light  falling across the sky from east to west
2006-03-13 21:30:00.000,portland,or,us,other,2.00,Bright Aqua ball of Light over Hillsboro&#44 Oregon - viewed from Cornelius Pass - Danced in the sky
2006-03-13 22:30:00.000,minneapolis,mn,us,triangle,900.00,The following sighting reports are very similar to the one my mother&#44 father&#44 North Minneapolis and I had back in 1975. This is the sec
2006-03-13 22:56:00.000,new york city (manhattan),ny,us,triangle,120.00,10:56 p.m. 03-13-06 3 U.F.O&#39s fly across Manhattan&#39s Citicorp&#44 Metlife&#44 and Chryler Buildings.
2006-03-13 23:00:00.000,bossier city,la,us,circle,600.00,I have not told anyone&#44 afraid of being labelled a nut.
2006-03-13 23:15:00.000,wildwood,ga,us,triangle,300.00,Black triangle moving slow with 4 bright lights on back and no noise
2007-03-13 00:00:00.000,rutland,vt,us,unknown,300.00,2 red lights and 1 white in a triangular pattern on an airborne craft that was neither plane nor helicopter
2007-03-13 01:20:00.000,las vegas,nv,us,triangle,600.00,Two crafts flying from Area 51 towards Nellis Air Force Base within 5 minutes of each other.
2007-03-13 03:00:00.000,lafayette,ca,us,unknown,300.00,2 beams of light shining thru the skylight in bathroom
2007-03-13 06:19:00.000,san jose,ca,us,sphere,600.00,My surveillance camera took pictures of a &quot;spook&quot; on&#44 3/13/07 and the video is recorded on my DVR.
2007-03-13 19:12:00.000,philadelphia,pa,us,triangle,20.00,Object(s) over Philadelphia
2007-03-13 19:40:00.000,simi valley,ca,us,rectangle,120.00,Ridiculously fast flying vehicle spotted over Simi Valley Tue. March 13&#44 2007
2007-03-13 21:10:00.000,santa fe,nm,us,unknown,5.00,An object with two lights flying across the western sky -- didn&#39t seem like airplane.
2007-03-13 21:30:00.000,jacksonville,nc,us,other,3600.00,Large wing shaped mother ship with over 80 small craft  formation
2007-03-13 22:33:00.000,winthrop,ny,us,sphere,180.00,Bright shiny light-object&#44 changes color and disappears when hit by auto-focus beam from camera...see picture
2007-03-13 23:00:00.000,englewood,co,us,diamond,5.00,At exactly 10:45 pm&#44we are going into our building to clean&#44 my husband said stand beside me and we gonna see something in one minute&#33
2007-03-13 23:15:00.000,whitby (canada),on,ca,triangle,60.00,Dark triangular craft with white light on each point and large white light in middle.
2007-03-13 23:20:00.000,bergen,ny,us,circle,73800.00,Large groups of lights in the sky.
2008-03-13 00:00:00.000,paducah,ky,us,disk,60.00,Saucer Craft with much light and no sound. 500 Lights On Object0: Yes
2008-03-13 00:28:00.000,armstrong (canada),bc,ca,light,30.00,It was a huge bright orange&#44 yellow and white ovalish light that moved fast and slow at the same time.
2008-03-13 00:58:00.000,greenwood,in,us,cigar,2.00,Strange object at high rate of speed over Indiana sky
2008-03-13 02:00:00.000,louisville,ky,us,formation,1800.00,Siting over Loiville&#44 Ky
2008-03-13 03:05:00.000,simi valley,ca,us,sphere,180.00,A brightly lit reddish round object in western sky on March 13Th at 3:05 am.
2008-03-13 05:30:00.000,sandston,va,us,triangle,3600.00,Bright&#44 Silent &amp; Hovering
2008-03-13 12:00:00.000,coolidge,ga,us,cylinder,4.00,It happened on March 23&#44 2008 @ lunch. Looked like and airplane w/o wings&#44 was there for a few seconds and the vanished into thin air&#33&#33
2008-03-13 18:54:00.000,milpitas,ca,us,other,40.00,White 3 sphere coupled object seen in Milpitas&#44 CA capture on video.
2008-03-13 20:28:00.000,carlsbad,ca,us,chevron,20.00,Four red lights pass directly over head and seem to be one solid chevron shaped object&#44 making little to no sound.
2008-03-13 20:45:00.000,albuquerque,nm,us,light,120.00,Colorful light 1 mile N. I-40 &amp; Coors
2008-03-13 23:45:00.000,toronto (canada),on,ca,other,2400.00,RED LIGHT UFO IN CANADA
2009-03-13 05:50:00.000,newtown square,pa,us,flash,60.00,Flash Skips Across sky in Newtown Square&#44 PA
2009-03-13 13:30:00.000,lenoir,nc,us,sphere,120.00,I didn&#39t say anything to anyone until I spotted some footage on YouTube that showed the EXACT same object&#33
2009-03-13 14:05:00.000,miami,fl,us,sphere,60.00,possibl eufo sighted in miami dade county florida near airport
2009-03-13 19:00:00.000,portland,me,us,unknown,7200.00,Bright light moving slow at night&#33
2009-03-13 19:35:00.000,murrieta,ca,us,circle,60.00,A small&#44 flaming- looking object that moved strangely.
2009-03-13 20:00:00.000,sanford,fl,us,triangle,60.00,Large&#44 low&#44 slow moving black triangular object with mulitple lights
2010-03-13 00:00:00.000,medway,me,us,circle,1.00,A large green circle flew directly over my house.
2010-03-13 07:45:00.000,ephrata,wa,us,light,1.00,i was looking out my window to the west. i was gazing at a few stars when all of a sudden i saw a flash of light. it lasted for about 1
2010-03-13 18:00:00.000,new york city (staten island),ny,us,sphere,3600.00,Strange lights during storm in staten island
2010-03-13 19:07:00.000,lynnwood,wa,us,light,60.00,Amber light formation in sky above Lynnwood&#44 WA at 19:07 on 3/13/10
2010-03-13 19:15:00.000,edmonds,wa,us,oval,900.00,20-30 orange&#44 flame colored objects seen for 15 minutes by 20 persons.
2010-03-13 19:30:00.000,edmonds,wa,us,circle,900.00,Bright red lights totalling about 40 moving over Edmonds&#44 WA between 7:30pm and 8:00 pm on Saturday&#44 3/13/10.
2010-03-13 20:10:00.000,bonita springs,fl,us,sphere,480.00,High altitude amber balls of light move across sky then appear to leave atmosphere above Bonita Springs&#44 FL.
2010-03-13 21:10:00.000,metairie,la,us,fireball,180.00,7 to 9 objects glowing bright red yellow fading towards an an easterly direction away from Metairie la. we were looking south when we n
2010-03-13 22:00:00.000,cleveland,oh,us,oval,90.00,Ufos seen in cleveland ohio&#44 changed color and disapeared then reappeared.
2011-03-13 00:40:00.000,lorain,oh,us,triangle,15.00,Seen the craft flying eastbound over the West side of the city of Lorain. The craft was seen for approximately 15sec before disappearin
2011-03-13 01:00:00.000,henrico,va,us,changing,5400.00,Henrico
2011-03-13 15:00:00.000,atlanta,ga,us,unknown,240.00,Two bright crafts hovering &amp; moving together in clear mis day
2011-03-13 16:30:00.000,four oaks,nc,us,triangle,180.00,to fast moving shiny objects beside passenger plane over n.c.
2011-03-13 20:19:00.000,visalia,ca,us,light,20.00,Erratic movement traveling south to north in less than 20 sec than disappeared.
2011-03-13 22:00:00.000,plattekill,ny,us,triangle,3600.00,OBJECTS VERIFIED BY LOCAL POLICE
2011-03-13 23:34:00.000,san antonio,tx,us,oval,2400.00,300 glowing globes hovered over downtown skyline in San Antonio.
2012-03-13 00:00:00.000,saratoga springs,ny,us,changing,120.00,Long&#44 narrow cylinder shape and had about 6 square-shaped lights across the bottom. The lights were a dull yellow glow&#44 and the craft i
2012-03-13 01:00:00.000,newark,oh,us,circle,240.00,10 Circular bright white objects over Newark&#44 Ohio.
2012-03-13 01:26:00.000,newark,oh,us,circle,240.00,White objects in group flying together.
2012-03-13 06:00:00.000,diamond bar,ca,us,teardrop,900.00,Teardrop orb - lights moving rnd bottom&#44 bright bright light on top-stay n place 10mn moved then diasppeared into air 3 helictrs chase
2012-03-13 06:50:00.000,fort worth,tx,us,light,60.00,Stationary Light with lights shooting down to ground
2012-03-13 19:00:00.000,port charlotte,fl,us,circle,259200.00,Stationary object flashing red and green over south west coast of Florida near vacinity of Port Charlotte.
2012-03-13 20:00:00.000,north vernon,in,us,light,2700.00,Orange&#44 round light hovering moving around &#44 No sound&#44  No Flashing
2012-03-13 20:20:00.000,sykesville,md,us,triangle,7200.00,Triangular shaped object with bright lights&#44 dropping orbs&#44 being seen over Sykesville&#44 MD
2012-03-13 20:30:00.000,dundalk,md,us,unknown,2.00,Small &quot;airplane&quot; like craft&#44 8:30pm&#44 clear sky&#44 object seemed to cloak itself. Saw it for about 1 second before it &quot;cloaked&quot;.
2012-03-13 20:30:00.000,fort wayne,in,us,light,2.00,I reported a few nights ago seeing these same 2 bright lights in the sky. I made an error on the other report the lights are in the wes
2012-03-13 20:43:00.000,andover,mn,us,formation,10.00,3-18-12&#44 Minneapolis&#44 8:40 PM&#44 2 dots flying very fast from SE to NW&#44 side by side&#44 but offset&#44 brownish color
2012-03-13 21:00:00.000,crystal beach,fl,us,light,600.00,2 bright lights same distance apart 2 nights in a row.  ((NUFORC Note:  Jupiter and Venus are in conjunction in the W sky.  PD))
2012-03-13 21:00:00.000,las vegas,nv,us,flash,1200.00,Traveling and hovering unknown flashing objects
2012-03-13 21:25:00.000,burlington (canada),on,ca,triangle,30.00,My son and I were out looking up at the clear night sky identifying planets when we saw a silent object with 3 points of light: one at
2012-03-13 21:30:00.000,johnstown,pa,us,triangle,600.00,LARGE DELTA /TRIANGLE OBJECT
2012-03-13 21:30:00.000,winterville,nc,us,triangle,5.00,UFO over Greenville/ Winterville&#44 NC (March13&#44 2012)
2005-03-16 07:56:00.000,somerville,nj,us,other,15.00,My dad and I were in the hottub. We were looking at the moon and saw a grayish sguare and oval shape. It was going across the sky fast.
2005-03-16 07:59:00.000,somerville,nj,us,other,15.00,My daughter and I were in the hottub&#44 looking at the sky. There were 2 objects gray in color flying west to east pretty fast. They had
2005-03-16 16:00:00.000,grandview,mo,us,cigar,5.00,I had a small craft fly directly in front of my car &#44in broad daylight &#44 black&#44 cigar shaped&#44 only4-6ft. in lenght.
2005-03-16 18:00:00.000,bulls gap,tn,us,disk,180.00,Object seen on hunting trip.
2005-03-16 20:00:00.000,coopertown,tn,us,formation,180.00,there were three sets of clear bright lights&#44with a small faint red light in the center of each one. One set of lights was ahead of the
2005-03-16 20:58:00.000,west lafayette,in,us,circle,30.00,Circling lights over Lafayette.  Grad from Purdue flight program here and these were NOT airplanes.  Many people witnessed.
2005-03-16 22:32:00.000,port royal,pa,us,light,1800.00,glowing human shaped figures sighted in wooded area.
2006-03-16 06:00:00.000,los angeles,ca,us,light,2700.00,Photographed directly into a brilliant light in early morning hours.
2006-03-16 19:30:00.000,peoria,az,us,fireball,600.00,It seemed like it was about to crash....then it suddenly dissapeared.
2006-03-16 20:00:00.000,middleboro,ma,us,triangle,1200.00,UFO&#39s seen in Middleboro Massachusetts
2006-03-16 20:00:00.000,oakville,wa,us,unknown,10.00,Possible 2 craft seen in Oakville Wa on 3/16/06
2006-03-16 20:00:00.000,san antonio,tx,us,triangle,5.00,Triangular aircraft tumbling on it&#39s side&#33
2006-03-16 20:30:00.000,pennsauken,nj,us,unknown,40.00,bright star like object  in night sky in pennsauken
2006-03-16 21:00:00.000,patterson,ca,us,changing,2040.00,I have it on tape it not fuzzy&#44 very clear and lasted a long time. And it was very bright for a long time one on the ground and one in
2006-03-16 23:50:00.000,kendall,fl,us,oval,10.00,Kendall&#44 FL - West - East White Oval - 5-10 Seconds
2007-03-16 08:45:00.000,calgary (canada),ab,ca,circle,180.00,Fast hard high altitude maneuvers
2007-03-16 10:15:00.000,ironton,oh,us,light,180.00,Bright yellowish orange football shaped light over western Ironto&#44 Ohio
2007-03-16 10:15:00.000,ironton,oh,us,oval,180.00,Saw a bright yellow/orange football shaped light low over Ironton&#44Ohio.
2007-03-16 10:15:00.000,washougal,wa,us,circle,5.00,large&#44 bright&#44 green something zipped across washougal river area
2007-03-16 11:45:00.000,el paso,tx,us,oval,480.00,Group of 19 small&#44 white bright objects traveling around larger white object seen in El Paso Texas skies.
2007-03-16 18:20:00.000,vernon (canada),bc,ca,unknown,60.00,Bright white lights&#44 coming up out of a valley&#44 straight up and out.
2007-03-16 21:30:00.000,long beach,ca,us,other,600.00,BRIGHT STATIONARY LIGHTS  WITH PORT HOLES SOUTH OF LONG BEACH CA
2007-03-16 22:00:00.000,federal way,wa,us,light,10.00,One large blue spherical light traveling across the sky in about ten seconds.
2007-03-16 22:30:00.000,carnation,wa,us,sphere,5.00,Bright Green Object in Sky Over Puget Sound area
2007-03-16 22:30:00.000,phoenix,az,us,light,180.00,Red light over Phoenix area.  Blinking&#44 solid&#44 and then strobing.
